id,active_calories,average_met_minutes,class_5_min,contributors,day,equivalent_walking_distance,high_activity_met_minutes,high_activity_time,inactivity_alerts,low_activity_met_minutes,low_activity_time,medium_activity_met_minutes,medium_activity_time,met,meters_to_target,non_wear_time,resting_time,score,sedentary_met_minutes,sedentary_time,steps,target_calories,target_meters,timestamp,total_calories
b39eb525-15a4-4b53-9b2a-80b27c77fc97,411,1.625,111111111121111211111111112223433333323222222222223222332222222222222234222322233223333323332233322333222223333342333332332222222222222332243334333222233333323332333322223233222222332332000223333333333333333233232333333333232332333333333333033222222222222211111111111111111111111111111111,"{'meet_daily_targets': 100, 'move_every_hour': 100, 'recovery_time': 100, 'stay_active': 70, 'training_frequency': 100, 'training_volume': 100}",2025-01-03,8698,6,60,0,236,27180,170,3540,"{'interval': 60.0, 'items': [1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 1.3, 0.9, 0.9, 0.9, 0.9, 1.2, 1.1, 0.9, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 1.2, 1.5, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 1.1, 0.9, 1.1, 1.0, 1.3, 0.9, 1.2, 0.9, 0.9, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 1.1, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 1.0, 1.0, 0.9, 1.0, 0.9, 1.0, 1.1, 0.9, 1.1, 1.1, 0.9, 0.9, 0.9, 1.3, 1.3, 1.4, 1.2, 1.1, 1.2, 1.1, 1.4, 0.1, 0.1, 0.1, 0.1, 0.1, 1.4, 3.8, 2.1, 2.5, 2.3, 3.6, 4.7, 4.6, 1.9, 1.8, 3.0, 1.9, 1.9, 2.5, 1.9, 2.4, 2.1, 1.8, 1.8, 2.1, 2.3, 2.4, 2.8, 2.8, 4.0, 1.7, 2.0, 2.2, 1.6, 3.5, 3.7, 2.3, 2.0, 1.8, 1.8, 1.6, 1.8, 1.9, 1.9, 1.7, 1.3, 1.3, 1.2, 1.2, 1.4, 1.9, 2.5, 1.9, 1.5, 1.3, 1.7, 1.4, 1.4, 1.2, 1.2, 1.6, 1.8, 1.4, 1.8, 1.3, 1.3, 0.9, 0.9, 0.9, 0.9, 1.2, 1.3, 1.2, 1.3, 1.6, 2.2, 1.5, 1.4, 1.2, 1.2, 1.2, 1.4, 1.6, 1.3, 1.2, 1.3, 1.3, 1.8, 1.3, 1.6, 1.7, 1.3, 1.4, 1.3, 1.3, 1.2, 1.4, 1.4, 1.2, 1.3, 1.3, 1.2, 1.4, 1.2, 1.2, 1.2, 1.3, 1.3, 1.3, 1.7, 2.2, 1.9, 1.8, 1.4, 1.2, 1.2, 1.9, 1.2, 1.3, 1.9, 1.2, 1.3, 1.3, 1.7, 2.0, 1.6, 1.2, 1.2, 1.4, 2.3, 1.8, 1.2, 1.2, 1.3, 1.3, 1.5, 1.9, 1.8, 1.6, 1.4, 1.2, 1.4, 1.3, 1.3, 1.4, 1.2, 1.3, 1.2, 1.2, 1.2, 1.2, 1.2, 1.3, 1.6, 1.4, 1.3, 1.4, 1.1, 1.2, 1.4, 1.4, 1.2, 1.2, 1.3, 1.2, 1.3, 1.2, 1.2, 1.2, 0.9, 1.7, 1.4, 1.2, 1.3, 1.7, 1.3, 1.4, 1.7, 1.8, 1.3, 1.3, 1.3, 1.2, 1.6, 1.6, 1.6, 1.3, 1.4, 1.3, 1.4, 1.3, 1.3, 1.4, 1.3, 1.4, 1.3, 1.3, 1.3, 1.6, 1.4, 1.6, 1.7, 1.2, 1.5, 1.4, 1.4, 2.1, 1.4, 1.7, 1.2, 1.2, 1.3, 1.3, 1.7, 1.9, 6.9, 7.9, 5.3, 4.7, 1.6, 0.9, 1.4, 1.3, 0.1, 0.1, 0.1, 0.1, 1.4, 3.3, 1.4, 1.3, 1.3, 1.6, 1.6, 1.3, 2.0, 1.8, 1.5, 1.3, 1.4, 1.5, 1.3, 1.3, 3.3, 1.3, 1.3, 1.7, 1.4, 1.4, 1.7, 1.4, 1.4, 1.2, 1.3, 1.3, 1.4, 1.2, 1.5, 1.9, 3.6, 1.8, 1.4, 1.4, 1.3, 1.8, 1.5, 1.4, 1.5, 1.5, 1.4, 1.3, 1.4, 1.6, 1.6, 1.3, 1.5, 1.8, 2.3, 1.7, 1.9, 1.8, 2.1, 1.6, 2.6, 1.6, 1.5, 1.5, 1.8, 1.9, 1.8, 1.9, 1.6, 1.8, 2.2, 1.9, 1.4, 1.4, 1.3, 1.2, 1.2, 1.2, 1.5, 1.4, 1.6, 1.7, 1.8, 1.8, 2.0, 2.2, 2.7, 2.0, 1.4, 2.2, 1.7, 3.6, 1.5, 1.7, 1.5, 1.7, 1.3, 1.2, 1.2, 1.2, 1.8, 1.5, 1.5, 1.4, 1.6, 1.3, 1.9, 1.5, 2.3, 2.2, 2.6, 1.7, 1.6, 1.6, 2.2, 1.9, 2.0, 1.6, 1.6, 1.9, 1.5, 1.6, 1.6, 1.8, 1.6, 2.7, 1.4, 1.7, 1.5, 1.3, 2.0, 1.3, 1.4, 1.9, 1.4, 1.7, 1.6, 1.7, 1.7, 2.3, 1.9, 2.8, 1.8, 1.6, 1.8, 1.7, 1.7, 1.6, 1.2, 1.4, 1.4, 1.2, 1.4, 1.2, 1.2, 1.2, 1.2, 1.2, 1.4, 1.6, 1.3, 1.2, 1.4, 1.3, 1.4, 1.3, 1.3, 1.3, 1.8, 1.6, 1.7, 2.0, 1.7, 1.9, 1.3, 1.5, 1.8, 1.9, 1.7, 5.4, 4.3, 5.0, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.4, 1.6, 0.9, 1.9, 1.7, 1.4, 0.1, 0.1, 2.4, 1.6, 1.8, 1.2, 1.3, 1.7, 2.0, 2.6, 1.8, 2.0, 1.7, 3.6, 4.8, 4.7, 2.1, 3.0, 1.5, 1.7, 1.8, 1.8, 1.7, 3.2, 1.7, 1.7, 1.2, 1.2, 1.4, 2.3, 2.1, 1.9, 4.0, 1.8, 1.4, 1.4, 2.1, 1.3, 1.2, 1.8, 1.3, 1.4, 1.6, 1.5, 1.3, 1.4, 1.3, 1.3, 1.3, 1.3, 1.4, 1.4, 1.3, 1.2, 1.3, 1.5, 1.3, 1.4, 1.4, 1.4, 1.2, 1.5, 1.6, 2.1, 1.4, 1.2, 1.7, 1.1, 1.2, 1.3, 1.6, 1.4, 1.2, 1.2, 1.4, 1.7, 1.9, 1.7, 1.5, 1.6, 1.6, 1.7, 1.6, 1.7, 1.6, 1.3, 1.5, 1.4, 1.3, 1.3, 1.3, 1.3, 1.2, 1.6, 1.9, 1.2, 1.5, 1.2, 1.4, 1.2, 1.3, 1.4, 2.2, 1.3, 1.3, 1.4, 1.5, 1.3, 2.1, 1.9, 1.6, 1.8, 1.9, 1.6, 1.4, 1.4, 1.7, 1.6, 1.7, 1.4, 1.2, 1.7, 1.4, 1.6, 1.7, 1.9, 1.6, 4.3, 4.3, 5.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.7, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 4.3, 6.2, 4.3, 4.3, 1.9, 1.5, 1.7, 1.6, 1.8, 1.8, 1.7, 1.9, 1.8, 1.7, 1.9, 1.7, 1.7, 1.8, 1.7, 1.5, 1.4, 2.1, 1.6, 1.5, 1.6, 1.7, 1.7, 1.3, 1.2, 1.3, 1.2, 1.4, 1.4, 1.9, 1.5, 1.4, 1.5, 2.0, 1.7, 1.7, 1.9, 2.3, 1.9, 1.7, 1.9, 1.7, 1.4, 1.4, 1.9, 1.9, 1.8, 1.7, 1.4, 1.5, 1.9, 1.9, 2.2, 2.5, 1.3, 1.4, 1.8, 1.4, 1.9, 1.8, 2.3, 1.4, 1.3, 1.9, 1.7, 1.6, 2.6, 1.4, 1.7, 1.4, 1.7, 1.4, 1.5, 1.6, 2.0, 4.4, 2.6, 3.6, 2.6, 2.1, 1.8, 1.9, 1.9, 1.8, 2.0, 1.5, 1.7, 1.5, 1.8, 1.4, 1.8, 1.4, 1.7, 1.7, 1.9, 1.6, 1.8, 1.9, 1.9, 1.4, 1.6, 3.8, 3.0, 4.7, 1.6, 1.5, 1.5, 1.4, 1.9, 1.8, 1.5, 1.5, 1.6, 1.5, 1.2, 1.5, 1.4, 1.7, 1.6, 1.7, 1.7, 1.4, 1.9, 1.7, 1.5, 1.5, 1.4, 1.9, 1.3, 1.6, 2.0, 1.8, 1.3, 1.4, 1.4, 1.3, 1.6, 1.4, 1.7, 2.1, 1.9, 2.1, 3.4, 3.3, 1.9, 2.7, 1.9, 1.7, 4.8, 2.5, 1.4, 1.7, 1.7, 1.7, 1.7, 1.4, 1.7, 1.7, 1.6, 1.9, 1.5, 1.7, 1.7, 1.8, 1.7, 1.5, 1.5, 1.2, 1.4, 1.6, 1.5, 1.9, 1.6, 1.6, 1.2, 1.6, 1.7, 1.9, 1.5, 1.6, 2.2, 1.6, 1.2, 1.2, 1.2, 1.3, 1.8, 1.7, 3.6, 4.7, 1.6, 2.1, 1.7, 1.4, 1.6, 1.8, 1.7, 1.8, 1.7, 1.8, 1.7, 1.3, 1.2, 1.5, 1.5, 4.4, 0.9, 1.4, 1.3, 1.7, 1.6, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.9, 0.9, 0.9, 0.9, 1.5, 1.4, 1.6, 1.8, 1.6, 1.9, 1.9, 1.9, 1.8, 1.9, 1.9, 1.8, 1.9, 3.6, 2.1, 1.5, 1.2, 2.1, 1.7, 1.9, 1.9, 1.9, 1.8, 2.8, 1.9, 1.8, 1.6, 1.7, 1.7, 1.8, 2.2, 2.1, 1.8, 1.9, 2.5, 2.9, 1.8, 1.6, 2.0, 2.0, 1.9, 1.7, 1.5, 1.5, 1.8, 1.7, 2.3, 1.5, 1.5, 2.2, 1.9, 3.2, 2.7, 1.8, 2.6, 1.6, 1.7, 1.5, 1.6, 2.1, 1.8, 1.8, 2.2, 2.2, 1.7, 1.5, 1.5, 1.8, 1.9, 1.5, 1.6, 2.0, 1.8, 1.8, 1.9, 2.3, 2.1, 2.4, 1.7, 1.8, 1.4, 1.8, 1.8, 1.6, 1.6, 1.6, 2.2, 1.5, 1.7, 1.9, 1.9, 1.8, 1.7, 1.8, 1.8, 1.9, 1.5, 1.7, 1.5, 1.4, 1.6, 1.4, 1.7, 1.9, 1.7, 1.8, 1.9, 2.3, 1.7, 1.9, 1.7, 1.7, 1.7, 1.5, 1.7, 2.2, 1.5, 1.5, 1.6, 1.4, 1.7, 2.9, 3.0, 2.3, 1.8, 2.9, 2.4, 2.8, 2.2, 2.3, 2.0, 1.8, 2.4, 1.8, 1.9, 1.6, 1.3, 1.3, 2.2, 1.5, 1.5, 1.4, 1.5, 1.6, 1.9, 1.7, 2.5, 1.7, 1.3, 1.9, 1.9, 1.5, 1.9, 1.9, 2.1, 1.9, 1.9, 1.5, 1.5, 1.7, 1.6, 1.7, 1.9, 1.5, 1.5, 2.0, 2.2, 2.0, 0.9, 1.7, 1.6, 1.9, 1.7, 1.7, 1.7, 1.7, 1.8, 1.9, 2.1, 1.9, 1.4, 2.2, 1.8, 1.5, 1.7, 1.8, 1.4, 1.4, 1.5, 2.3, 2.4, 1.8, 1.8, 1.9, 1.7, 1.9, 1.4, 1.8, 1.6, 1.7, 1.7, 1.8, 1.8, 1.5, 1.7, 1.8, 2.7, 2.1, 1.6, 2.0, 1.9, 2.7, 1.6, 1.5, 1.6, 1.7, 1.7, 2.4, 2.8, 2.9, 2.2, 3.2, 1.9, 3.6, 1.7, 3.3, 2.2, 1.9, 1.9, 1.9, 1.7, 1.5, 1.4, 1.4, 1.4, 1.8, 2.6, 1.9, 2.2, 2.2, 1.9, 2.6, 1.9, 1.9, 1.9, 3.6, 1.9, 2.9, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 1.4, 2.1, 0.9, 1.9, 3.9, 1.3, 1.3, 1.3, 1.3, 1.5, 1.4, 1.2, 1.2, 1.3, 1.2, 1.2, 1.2, 1.2, 1.1, 1.3, 1.2, 1.2, 1.2, 1.3, 1.2, 1.5, 1.3, 1.9, 1.3, 1.7, 1.7, 1.3, 1.2, 1.4, 1.7, 1.4, 1.4, 1.3, 1.3, 1.3, 1.2, 1.2, 1.2, 0.9, 0.9, 1.0, 1.2, 1.2, 1.3, 1.3, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.1, 1.2, 1.5, 1.2, 1.2, 1.2, 1.2, 0.9, 0.9, 1.2, 1.2, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 1.0, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 1.0, 1.2, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.3, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9], 'timestamp': '2025-01-03T04:00:00.000-05:00'}",-1400,2100,17640,95.0,24,35880,10026,350,9000,2025-01-03T04:00:00.000-05:00,2150
