date,readiness_score,temp_deviation,temp_trend,activity_score,stress_high,recovery_high,hrv_hr_mean,hrv_hr_std,hrv_hr_min,hrv_hr_max,hrv_hr_range,hrv_hr_cv,hr_daytime_mean,hr_daytime_max,hr_daytime_min,hr_daytime_std,hr_spike_count,temp_max,temp_min,temp_mean,humidity,pressure,wind_speed,precipitation,readiness_score_3d_avg,readiness_score_7d_avg,readiness_score_change,readiness_score_change_3d,readiness_score_deviation,temp_deviation_3d_avg,temp_deviation_7d_avg,temp_deviation_change,temp_deviation_change_3d,temp_deviation_deviation,temp_trend_3d_avg,temp_trend_7d_avg,temp_trend_change,temp_trend_change_3d,temp_trend_deviation,activity_score_3d_avg,activity_score_7d_avg,activity_score_change,activity_score_change_3d,activity_score_deviation,stress_high_3d_avg,stress_high_7d_avg,stress_high_change,stress_high_change_3d,stress_high_deviation,recovery_high_3d_avg,recovery_high_7d_avg,recovery_high_change,recovery_high_change_3d,recovery_high_deviation,hrv_hr_mean_3d_avg,hrv_hr_mean_7d_avg,hrv_hr_mean_change,hrv_hr_mean_change_3d,hrv_hr_mean_deviation,hrv_hr_std_3d_avg,hrv_hr_std_7d_avg,hrv_hr_std_change,hrv_hr_std_change_3d,hrv_hr_std_deviation,hrv_hr_min_3d_avg,hrv_hr_min_7d_avg,hrv_hr_min_change,hrv_hr_min_change_3d,hrv_hr_min_deviation,hrv_hr_max_3d_avg,hrv_hr_max_7d_avg,hrv_hr_max_change,hrv_hr_max_change_3d,hrv_hr_max_deviation,hrv_hr_range_3d_avg,hrv_hr_range_7d_avg,hrv_hr_range_change,hrv_hr_range_change_3d,hrv_hr_range_deviation,hrv_hr_cv_3d_avg,hrv_hr_cv_7d_avg,hrv_hr_cv_change,hrv_hr_cv_change_3d,hrv_hr_cv_deviation,hr_daytime_mean_3d_avg,hr_daytime_mean_7d_avg,hr_daytime_mean_change,hr_daytime_mean_change_3d,hr_daytime_mean_deviation,hr_daytime_max_3d_avg,hr_daytime_max_7d_avg,hr_daytime_max_change,hr_daytime_max_change_3d,hr_daytime_max_deviation,hr_daytime_min_3d_avg,hr_daytime_min_7d_avg,hr_daytime_min_change,hr_daytime_min_change_3d,hr_daytime_min_deviation,hr_daytime_std_3d_avg,hr_daytime_std_7d_avg,hr_daytime_std_change,hr_daytime_std_change_3d,hr_daytime_std_deviation,hr_spike_count_3d_avg,hr_spike_count_7d_avg,hr_spike_count_change,hr_spike_count_change_3d,hr_spike_count_deviation,temp_max_3d_avg,temp_max_7d_avg,temp_max_change,temp_max_change_3d,temp_max_deviation,temp_min_3d_avg,temp_min_7d_avg,temp_min_change,temp_min_change_3d,temp_min_deviation,temp_mean_3d_avg,temp_mean_7d_avg,temp_mean_change,temp_mean_change_3d,temp_mean_deviation,humidity_3d_avg,humidity_7d_avg,humidity_change,humidity_change_3d,humidity_deviation,pressure_3d_avg,pressure_7d_avg,pressure_change,pressure_change_3d,pressure_deviation,wind_speed_3d_avg,wind_speed_7d_avg,wind_speed_change,wind_speed_change_3d,wind_speed_deviation,precipitation_3d_avg,precipitation_7d_avg,precipitation_change,precipitation_change_3d,precipitation_deviation,pressure_drop_24h,pressure_drop_48h,pressure_rapid_change,temp_swing_24h,temp_swing_48h,day_of_week,month,season,cardio_rate_gap_flag,cardio_spike_flag,low_hrv_flag,thermal_load_flag,thermal_spike_flag,stress_load_flag,weather_instability_flag,likely_risk_day,anomaly_score,is_anomaly
2025-11-06,87,-0.23,0.0,85.0,8100,11700,,,,,,,,,,,,16.1,5.5,10.7,49,1019.8,30.4,0.0,87.0,87.0,,,8.023809523809518,-0.23,-0.23,,,-0.25333333333333335,0.0,0.0,,,-0.0722680412371134,85.0,85.0,,,-0.32758620689655515,8100.0,8100.0,,,3140.816326530612,11700.0,11700.0,,,7980.612244897959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,16.1,,,-1.8724489795918373,5.5,5.5,,,-2.848979591836734,10.7,10.7,,,-2.2214285714285715,49.0,49.0,,,-17.414965986394563,1019.8,1019.8,,,2.7173469387753357,30.4,30.4,,,13.526870748299316,0.0,0.0,,,-3.092176870748299,,,False,,,3,11,4,False,False,False,False,False,True,False,0,-0.431652029713747,0
2025-11-08,87,0.12,,75.0,900,2700,,,,,,,,,,,,19.6,11.8,14.9,76,1008.4,15.1,9.2,87.0,87.0,0.0,,8.023809523809518,-0.05500000000000001,-0.05500000000000001,0.35,,0.09666666666666665,0.0,0.0,,,,80.0,80.0,-10.0,,-10.327586206896555,4500.0,4500.0,-7200.0,,-4059.183673469388,7200.0,7200.0,-9000.0,,-1019.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.85,17.85,3.5,,1.6275510204081627,8.65,8.65,6.300000000000001,,3.4510204081632665,12.8,12.8,4.200000000000001,,1.9785714285714295,62.5,62.5,27.0,,9.585034013605437,1014.0999999999999,1014.0999999999999,-11.399999999999977,,-8.682653061224642,22.75,22.75,-15.299999999999999,,-1.7731292517006825,4.6,4.6,9.2,,6.107823129251701,11.399999999999977,,True,4.200000000000001,,5,11,4,False,False,False,False,False,True,True,0,-0.3984373668047592,0
2025-11-09,89,-0.08,,73.0,5400,9000,,,,,,,,,,,,20.2,9.3,14.0,84,1007.9,15.7,4.3,87.66666666666667,87.66666666666667,2.0,,10.023809523809518,-0.06333333333333334,-0.06333333333333334,-0.2,,-0.10333333333333333,0.0,0.0,,,,77.66666666666667,77.66666666666667,-2.0,,-12.327586206896555,4800.0,4800.0,4500.0,,440.81632653061206,7800.0,7800.0,6300.0,,5280.612244897959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.633333333333336,18.633333333333336,0.5999999999999979,,2.2275510204081606,8.866666666666667,8.866666666666667,-2.5,,0.9510204081632665,13.200000000000001,13.200000000000001,-0.9000000000000004,,1.0785714285714292,69.66666666666667,69.66666666666667,8.0,,17.585034013605437,1012.0333333333333,1012.0333333333333,-0.5,,-9.182653061224642,20.4,20.4,0.5999999999999996,,-1.1731292517006828,4.5,4.5,-4.8999999999999995,,1.2078231292517008,0.5,11.899999999999977,False,0.9000000000000004,3.3000000000000007,6,11,4,False,False,False,False,False,True,False,0,-0.3890135785997614,0
2025-11-10,81,-0.28,-0.01,81.0,1800,900,,,,,,,,,,,,12.0,1.9,7.0,57,1009.4,22.2,0.2,85.66666666666667,86.0,-8.0,-6.0,2.0238095238095184,-0.08,-0.11750000000000001,-0.2,-0.05000000000000002,-0.30333333333333334,-0.01,-0.005,,-0.01,-0.0822680412371134,76.33333333333333,78.5,8.0,-4.0,-4.327586206896555,2700.0,4050.0,-3600.0,-6300.0,-3159.183673469388,4200.0,6075.0,-8100.0,-10800.0,-2819.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.266666666666666,16.975,-8.2,-4.100000000000001,-5.972448979591839,7.666666666666667,7.125,-7.4,-3.6,-6.448979591836734,11.966666666666667,11.65,-7.0,-3.6999999999999993,-5.921428571428571,72.33333333333333,66.5,-27.0,8.0,-9.414965986394563,1008.5666666666666,1011.375,1.5,-10.399999999999977,-7.6826530612246415,17.666666666666668,20.85,6.5,-8.2,5.326870748299317,4.566666666666666,3.425,-4.1,0.2,-2.892176870748299,-1.5,-1.0,False,7.0,7.9,0,11,4,False,False,False,False,False,True,False,0,-0.40679630006317086,0
2025-11-11,84,-0.18,0.02,78.0,5400,2700,,,,,,,,,,,,6.0,-1.9,1.8,52,1015.1,31.6,0.0,84.66666666666667,85.6,3.0,-3.0,5.023809523809518,-0.18000000000000002,-0.13,0.10000000000000003,-0.3,-0.20333333333333334,0.005,0.0033333333333333335,0.03,,-0.0522680412371134,77.33333333333333,78.4,-3.0,3.0,-7.327586206896555,4200.0,4320.0,3600.0,4500.0,440.81632653061206,4200.0,5400.0,1800.0,0.0,-1019.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.733333333333334,14.780000000000001,-6.0,-13.600000000000001,-11.972448979591839,3.1,5.32,-3.8,-13.700000000000001,-10.248979591836735,7.6000000000000005,9.68,-5.2,-13.1,-11.12142857142857,64.33333333333333,63.6,-5.0,-24.0,-14.414965986394563,1010.7999999999998,1012.1200000000001,5.7000000000000455,6.7000000000000455,-1.982653061224596,23.166666666666668,23.0,9.400000000000002,16.5,14.72687074829932,1.5,2.7399999999999998,-0.2,-9.2,-3.092176870748299,-5.7000000000000455,-7.2000000000000455,True,5.2,12.2,1,11,4,False,False,False,False,False,True,False,0,-0.40629756517242555,0
2025-11-12,88,-0.36,-0.16,80.0,6300,1800,,,,,,,,,,,,14.1,2.0,7.8,50,1012.0,18.3,0.0,84.33333333333333,86.0,4.0,-1.0,9.023809523809518,-0.2733333333333334,-0.16833333333333333,-0.18,-0.27999999999999997,-0.3833333333333333,-0.049999999999999996,-0.0375,-0.18,,-0.23226804123711342,79.66666666666667,78.66666666666667,2.0,7.0,-5.327586206896555,4500.0,4650.0,900.0,900.0,1340.816326530612,1800.0,4800.0,-900.0,-7200.0,-1919.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.700000000000001,14.666666666666666,8.1,-6.1,-3.872448979591839,0.6666666666666666,4.766666666666667,3.9,-7.300000000000001,-6.348979591836734,5.533333333333334,9.366666666666667,6.0,-6.2,-5.121428571428571,53.0,61.333333333333336,-2.0,-34.0,-16.414965986394563,1012.1666666666666,1012.1,-3.1000000000000227,4.100000000000023,-5.082653061224619,24.033333333333335,22.21666666666667,-13.3,2.6000000000000014,1.4268707482993186,0.06666666666666667,2.283333333333333,0.0,-4.3,-3.092176870748299,3.1000000000000227,-2.6000000000000227,False,6.0,0.7999999999999998,2,11,4,False,False,False,False,False,True,False,0,-0.4102351820573341,0
2025-11-13,84,-0.12,-0.14,81.0,4500,900,,,,,,,,,,,,14.1,5.3,9.0,49,1016.6,24.1,0.0,85.33333333333333,85.71428571428571,-4.0,3.0,5.023809523809518,-0.21999999999999997,-0.16142857142857142,0.24,0.16000000000000003,-0.14333333333333334,-0.09333333333333334,-0.05800000000000001,0.01999999999999999,-0.13,-0.2122680412371134,79.66666666666667,79.0,1.0,0.0,-4.327586206896555,5400.0,4628.571428571428,-1800.0,2700.0,-459.18367346938794,1800.0,4242.857142857143,-900.0,0.0,-2819.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,14.585714285714285,0.0,2.0999999999999996,-3.872448979591839,1.8,4.8428571428571425,3.3,3.4,-3.0489795918367344,6.2,9.314285714285715,1.2000000000000002,2.0,-3.921428571428571,50.333333333333336,59.57142857142857,-1.0,-8.0,-17.414965986394563,1014.5666666666666,1012.7428571428571,4.600000000000023,7.2000000000000455,-0.48265306122459606,24.666666666666668,22.485714285714288,5.800000000000001,1.9000000000000021,7.226870748299319,0.0,1.957142857142857,0.0,-0.2,-3.092176870748299,-4.600000000000023,-1.5,False,1.2000000000000002,7.2,3,11,4,False,False,False,False,False,True,False,0,-0.3757335332070742,0
2025-11-14,91,-0.2,-0.18,81.0,1800,3600,,,,,,,,,,,,12.2,1.6,7.3,57,1019.9,11.4,0.0,87.66666666666667,86.28571428571429,7.0,7.0,12.023809523809518,-0.22666666666666666,-0.15714285714285717,-0.08000000000000002,-0.020000000000000018,-0.22333333333333336,-0.16,-0.094,-0.03999999999999998,-0.19999999999999998,-0.2522680412371134,80.66666666666667,78.42857142857143,0.0,3.0,-4.327586206896555,4200.0,3728.5714285714284,-2700.0,-3600.0,-3159.183673469388,2100.0,3085.714285714286,2700.0,900.0,-119.38775510204096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.466666666666667,14.028571428571428,-1.9000000000000004,6.199999999999999,-5.7724489795918394,2.966666666666667,4.285714285714286,-3.6999999999999997,3.5,-6.748979591836735,8.033333333333333,8.828571428571427,-1.7000000000000002,5.5,-5.621428571428571,52.0,60.714285714285715,8.0,5.0,-9.414965986394563,1016.1666666666666,1012.7571428571428,3.2999999999999545,4.7999999999999545,2.8173469387753585,17.933333333333334,19.771428571428572,-12.700000000000001,-20.200000000000003,-5.473129251700682,0.0,1.957142857142857,0.0,0.0,-3.092176870748299,-3.2999999999999545,-7.899999999999977,False,1.7000000000000002,0.5,4,11,4,False,False,False,False,False,True,False,0,-0.3931007986608224,0
2025-11-15,85,-0.08,-0.16,85.0,2700,10800,,,,,,,,,,,,17.0,7.0,11.2,66,1007.6,19.5,0.1,86.66666666666667,86.0,-6.0,-3.0,6.023809523809518,-0.13333333333333333,-0.1857142857142857,0.12000000000000001,0.27999999999999997,-0.10333333333333333,-0.16,-0.105,0.01999999999999999,0.0,-0.23226804123711342,82.33333333333333,79.85714285714286,4.0,5.0,-0.32758620689655515,3000.0,3985.714285714286,900.0,-3600.0,-2259.183673469388,5100.0,4242.857142857143,7200.0,9000.0,7080.612244897959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.433333333333332,13.657142857142857,4.800000000000001,2.9000000000000004,-0.9724489795918387,4.633333333333334,3.6000000000000005,5.4,5.0,-1.3489795918367342,9.166666666666666,8.299999999999999,3.8999999999999995,3.3999999999999995,-1.7214285714285715,57.333333333333336,59.285714285714285,9.0,16.0,-0.41496598639456295,1014.6999999999999,1012.6428571428571,-12.299999999999955,-4.399999999999977,-9.482653061224596,18.333333333333332,20.400000000000002,8.1,1.1999999999999993,2.626870748299318,0.03333333333333333,0.6571428571428571,0.1,0.1,-2.992176870748299,12.299999999999955,9.0,True,3.8999999999999995,2.1999999999999993,5,11,4,False,False,False,False,False,True,True,0,-0.39301265600208124,0
2025-11-16,83,0.15,0.0,84.0,0,900,,,,,,,,,,,,18.2,6.8,13.1,48,998.6,33.6,1.6,86.33333333333333,85.14285714285714,-2.0,-1.0,4.023809523809518,-0.043333333333333335,-0.15285714285714286,0.22999999999999998,0.27,0.12666666666666665,-0.11333333333333333,-0.09,0.16,0.14,-0.0722680412371134,83.33333333333333,81.42857142857143,-1.0,3.0,-1.3275862068965552,1500.0,3214.285714285714,-2700.0,-4500.0,-4959.183673469388,5100.0,3085.714285714286,-9900.0,0.0,-2819.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.799999999999999,13.37142857142857,1.1999999999999993,4.1,0.22755102040816055,5.133333333333333,3.242857142857143,-0.20000000000000018,1.5,-1.5489795918367344,10.533333333333333,8.17142857142857,1.9000000000000004,4.1,0.17857142857142883,57.0,54.142857142857146,-18.0,-1.0,-18.414965986394563,1008.7000000000002,1011.3142857142858,-9.0,-18.0,-18.482653061224596,21.5,22.957142857142856,14.100000000000001,9.5,16.72687074829932,0.5666666666666668,0.27142857142857146,1.5,1.6,-1.492176870748299,9.0,21.299999999999955,True,1.9000000000000004,5.8,6,11,4,False,False,False,False,False,False,True,0,-0.4269582504817206,0
2025-11-17,85,-0.07,-0.09,83.0,11700,2700,,,,,,,,,,,,10.0,4.3,6.8,38,1013.0,23.7,0.0,84.33333333333333,85.71428571428571,2.0,-6.0,6.023809523809518,0.0,-0.12285714285714287,-0.22,0.13,-0.09333333333333335,-0.08333333333333333,-0.10142857142857142,-0.09,0.09,-0.16226804123711341,84.0,81.71428571428571,-1.0,2.0,-2.327586206896555,4800.0,4628.571428571428,11700.0,9900.0,6740.816326530612,4800.0,3342.8571428571427,1800.0,-900.0,-1019.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.066666666666668,13.085714285714285,-8.2,-2.1999999999999993,-7.972448979591839,6.033333333333334,3.585714285714286,-2.5,2.6999999999999997,-4.048979591836734,10.366666666666665,8.142857142857142,-6.3,-0.5,-6.121428571428571,50.666666666666664,51.42857142857143,-10.0,-19.0,-28.414965986394563,1006.4,1011.8285714285714,14.399999999999977,-6.899999999999977,-4.082653061224619,25.600000000000005,23.171428571428574,-9.900000000000002,12.299999999999999,6.826870748299317,0.5666666666666668,0.24285714285714288,-1.6,0.0,-3.092176870748299,-14.399999999999977,-5.399999999999977,True,6.3,4.3999999999999995,0,11,4,False,False,False,False,False,True,False,0,-0.4229489556978185,0
2025-11-18,80,-0.22,-0.05,89.0,10800,900,,,,,,,,,,,,9.7,-0.1,4.8,56,1022.3,11.3,5.9,82.66666666666667,85.14285714285714,-5.0,-5.0,1.0238095238095184,-0.04666666666666667,-0.1285714285714286,-0.15,-0.14,-0.24333333333333335,-0.04666666666666667,-0.11142857142857143,0.039999999999999994,0.11,-0.1222680412371134,85.33333333333333,83.28571428571429,6.0,4.0,3.672413793103445,7500.0,5400.0,-900.0,8100.0,5840.816326530612,1500.0,3085.714285714286,-1800.0,-9900.0,-2819.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.633333333333333,13.614285714285714,-0.3000000000000007,-7.300000000000001,-8.27244897959184,3.6666666666666665,3.8428571428571425,-4.3999999999999995,-7.1,-8.448979591836734,8.233333333333333,8.571428571428571,-2.0,-6.3999999999999995,-8.12142857142857,47.333333333333336,52.0,18.0,-10.0,-10.414965986394563,1011.3000000000001,1012.8571428571429,9.299999999999955,14.699999999999932,5.217346938775336,22.86666666666667,20.271428571428576,-12.399999999999999,-8.2,-5.573129251700681,2.5,1.0857142857142859,5.9,5.800000000000001,2.8078231292517013,-9.299999999999955,-23.699999999999932,True,2.0,8.3,1,11,4,False,False,False,False,False,True,False,0,-0.42188871023183905,0
2025-11-19,68,-0.01,0.07,92.0,12600,0,,,,,,,,,,,,9.2,4.6,6.7,87,1021.1,15.0,6.9,77.66666666666667,82.28571428571429,-12.0,-15.0,-10.976190476190482,-0.09999999999999999,-0.07857142857142858,0.21,-0.16,-0.03333333333333334,-0.02333333333333333,-0.07857142857142856,0.12000000000000001,0.07,-0.0022680412371133968,88.0,85.0,3.0,8.0,6.672413793103445,11700.0,6300.0,1800.0,12600.0,7640.816326530612,1200.0,2828.5714285714284,-900.0,-900.0,-3719.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.633333333333333,12.914285714285715,-0.5,-9.0,-8.77244897959184,2.9333333333333336,4.214285714285714,4.699999999999999,-2.2,-3.7489795918367346,6.1000000000000005,8.414285714285715,1.9000000000000004,-6.3999999999999995,-6.221428571428571,60.333333333333336,57.285714285714285,31.0,39.0,20.585034013605437,1018.8000000000001,1014.157142857143,-1.1999999999999318,22.5,4.017346938775404,16.666666666666668,19.800000000000004,3.6999999999999993,-18.6,-1.8731292517006821,4.266666666666667,2.0714285714285716,1.0,5.300000000000001,3.8078231292517013,1.1999999999999318,-8.100000000000023,False,1.9000000000000004,0.09999999999999964,2,11,4,False,False,False,False,False,True,False,0,-0.4095987199514867,0
2025-11-20,66,-0.11,-0.08,95.0,14400,0,,,,,,,,,,,,7.6,3.8,5.9,86,1023.3,6.4,0.4,71.33333333333333,79.71428571428571,-2.0,-19.0,-12.976190476190482,-0.11333333333333333,-0.07714285714285715,-0.1,-0.039999999999999994,-0.13333333333333333,-0.02,-0.06999999999999999,-0.15000000000000002,0.009999999999999995,-0.1522680412371134,92.0,87.0,3.0,12.0,9.672413793103445,12600.0,7714.285714285715,1800.0,2700.0,9440.816326530612,300.0,2700.0,0.0,-2700.0,-3719.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.833333333333334,11.985714285714286,-1.5999999999999996,-2.4000000000000004,-10.372448979591839,2.766666666666667,4.0,-0.7999999999999998,-0.5,-4.548979591836734,5.8,7.971428571428572,-0.7999999999999998,-0.8999999999999995,-7.0214285714285705,76.33333333333333,62.57142857142857,-1.0,48.0,19.585034013605437,1022.2333333333332,1015.1142857142858,2.199999999999932,10.299999999999955,6.217346938775336,10.900000000000004,17.271428571428572,-8.6,-17.299999999999997,-10.473129251700682,4.4,2.1285714285714286,-6.5,0.4,-2.692176870748299,-2.199999999999932,-1.0,False,0.7999999999999998,1.1000000000000005,3,11,4,False,False,False,False,False,True,False,0,-0.4155303429467817,0
2025-11-21,77,0.22,0.02,98.0,7200,5400,,,,,,,,,,,,13.0,4.8,8.7,89,1017.7,6.9,0.0,70.33333333333333,77.71428571428571,11.0,-3.0,-1.9761904761904816,0.03333333333333335,-0.017142857142857144,0.33,0.44,0.19666666666666666,0.0033333333333333353,-0.04142857142857143,0.1,0.07,-0.0522680412371134,95.0,89.42857142857143,3.0,9.0,12.672413793103445,11400.0,8485.714285714286,-7200.0,-3600.0,2240.816326530612,1800.0,2957.1428571428573,5400.0,4500.0,1680.612244897959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.933333333333332,12.1,5.4,3.3000000000000007,-4.972448979591839,4.3999999999999995,4.457142857142857,1.0,4.8999999999999995,-3.5489795918367344,7.099999999999999,8.171428571428573,2.799999999999999,3.8999999999999995,-4.2214285714285715,87.33333333333333,67.14285714285714,3.0,33.0,22.585034013605437,1020.6999999999999,1014.8,-5.599999999999909,-4.599999999999909,0.6173469387754267,9.433333333333335,16.62857142857143,0.5,-4.4,-9.973129251700682,2.4333333333333336,2.1285714285714286,-0.4,-5.9,-3.092176870748299,5.599999999999909,3.3999999999999773,True,2.799999999999999,1.9999999999999991,4,11,4,False,False,False,False,False,True,True,0,-0.42171922719844096,0
2025-11-22,81,0.11,0.05,97.0,4500,900,,,,,,,,,,,,13.2,6.2,10.0,89,1012.9,13.5,4.6,74.66666666666667,77.14285714285714,4.0,13.0,2.0238095238095184,0.07333333333333335,0.01,-0.11,0.12,0.08666666666666667,-0.003333333333333332,-0.011428571428571427,0.030000000000000002,-0.020000000000000004,-0.0222680412371134,96.66666666666667,91.14285714285714,-1.0,5.0,11.672413793103445,8700.0,8742.857142857143,-2700.0,-8100.0,-459.18367346938794,2100.0,1542.857142857143,-4500.0,900.0,-2819.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.266666666666666,11.557142857142859,0.1999999999999993,4.0,-4.7724489795918394,4.933333333333334,4.342857142857143,1.4000000000000004,1.6000000000000005,-2.148979591836734,8.200000000000001,8.0,1.3000000000000007,3.3,-2.921428571428571,88.0,70.42857142857143,0.0,2.0,22.585034013605437,1017.9666666666667,1015.5571428571428,-4.800000000000068,-8.200000000000045,-4.1826530612246415,8.933333333333335,15.771428571428572,6.6,-1.5,-3.373129251700682,1.6666666666666667,2.771428571428572,4.6,-2.3000000000000007,1.5078231292517006,4.800000000000068,10.399999999999977,False,1.3000000000000007,4.1,5,11,4,False,False,False,False,False,True,False,0,-0.3867848618695037,0
2025-11-23,77,0.27,0.14,98.0,6300,1800,,,,,,,,,,,,15.3,1.7,7.5,77,1017.3,15.1,0.0,78.33333333333333,76.28571428571429,-4.0,11.0,-1.9761904761904816,0.20000000000000004,0.027142857142857146,0.16000000000000003,0.38,0.24666666666666667,0.07,0.008571428571428575,0.09000000000000001,0.22000000000000003,0.06773195876288661,97.66666666666667,93.14285714285714,1.0,3.0,12.672413793103445,6000.0,9642.857142857143,1800.0,-8100.0,1340.816326530612,2700.0,1671.4285714285713,900.0,1800.0,-1919.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.833333333333334,11.142857142857142,2.1000000000000014,7.700000000000001,-2.672448979591838,4.233333333333333,3.6142857142857143,-4.5,-2.0999999999999996,-6.648979591836734,8.733333333333333,7.200000000000001,-2.5,1.5999999999999996,-5.421428571428571,85.0,74.57142857142857,-12.0,-9.0,10.585034013605437,1015.9666666666666,1018.2285714285714,4.399999999999977,-6.0,0.21734693877533573,11.833333333333336,13.12857142857143,1.5999999999999996,8.7,-1.7731292517006825,1.5333333333333332,2.542857142857143,-4.6,-0.4,-3.092176870748299,-4.399999999999977,0.40000000000009095,False,2.5,1.1999999999999993,6,11,4,False,False,False,False,False,True,False,0,-0.38336350507904265,0
2025-11-24,80,0.18,0.21,98.0,8100,900,,,,,,,,,,,,13.8,4.3,8.1,62,1023.8,12.6,0.0,79.33333333333333,75.57142857142857,3.0,3.0,1.0238095238095184,0.18666666666666668,0.06285714285714286,-0.09000000000000002,-0.04000000000000001,0.15666666666666665,0.13333333333333333,0.05142857142857143,0.06999999999999998,0.19,0.13773195876288657,97.66666666666667,95.28571428571429,0.0,0.0,12.672413793103445,6300.0,9128.57142857143,1800.0,900.0,3140.816326530612,1200.0,1414.2857142857142,-900.0,-4500.0,-2819.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,11.685714285714285,-1.5,0.8000000000000007,-4.172448979591838,4.066666666666666,3.6142857142857143,2.5999999999999996,-0.5,-4.048979591836734,8.533333333333333,7.385714285714285,0.5999999999999996,-0.5999999999999996,-4.821428571428571,76.0,78.0,-15.0,-27.0,-4.414965986394563,1018.0,1019.7714285714285,6.5,6.099999999999909,6.717346938775336,13.733333333333334,11.542857142857143,-2.5,5.699999999999999,-4.2731292517006825,1.5333333333333332,2.542857142857143,0.0,0.0,-3.092176870748299,-6.5,-10.899999999999977,True,0.5999999999999996,1.9000000000000004,0,11,4,False,False,False,False,False,True,False,0,-0.3891478461105589,0
2025-11-25,75,0.37,0.28,98.0,3600,2700,,,,,,,,,,,,11.3,4.4,7.9,80,1020.7,11.2,4.9,77.33333333333333,74.85714285714286,-5.0,-6.0,-3.9761904761904816,0.2733333333333334,0.14714285714285716,0.19,0.26,0.3466666666666667,0.21,0.09857142857142856,0.07000000000000003,0.23000000000000004,0.20773195876288664,98.0,96.57142857142857,0.0,1.0,12.672413793103445,6000.0,8100.0,-4500.0,-900.0,-1359.183673469388,1800.0,1671.4285714285713,1800.0,1800.0,-1019.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.466666666666669,11.914285714285713,-2.5,-1.8999999999999986,-6.672448979591838,3.466666666666667,4.257142857142857,0.10000000000000053,-1.7999999999999998,-3.948979591836734,7.833333333333333,7.828571428571428,-0.1999999999999993,-2.0999999999999996,-5.0214285714285705,73.0,81.42857142857143,18.0,-9.0,13.585034013605437,1020.6,1019.5428571428572,-3.099999999999909,7.800000000000068,3.6173469387754267,12.966666666666669,11.528571428571428,-1.4000000000000004,-2.3000000000000007,-5.673129251700683,1.6333333333333335,2.4,4.9,0.3000000000000007,1.8078231292517013,3.099999999999909,-3.400000000000091,False,0.1999999999999993,0.40000000000000036,1,11,4,False,False,False,True,False,True,False,0,-0.4007299054138207,0
